product_id,category,product_title,brand,features,price,rating,review_count,image_url,model
B0CHYFMBKF,bluetooth headphone,"boult audio curve max bluetooth earphones with 100h playtime, clear calling enc mic, dual device connectivity, lowest latency gaming, 13mm bass driver, made in india neckband wireless earphone (blue)",boult,"endless 100h playtime: the boult curve max bluetooth neckband sets a new standard for endurance. elevate your audio to extraordinary heights with an astounding 100 hours of continuous playtime on a single charge., dual device connectivity: embrace the future of multitasking with effortless dual-device connectivity. seamlessly switch between two devices without the need for tedious re-pairing. the boult curve max bluetooth neckband ensures that you stay effortlessly connected to your digital world., zen environmental noise cancellation mic: stay connected to your world, regardless of the surrounding chaos, thanks to the revolutionary zen enc mic. it filters out unwanted ambient sounds, guaranteeing that your voice comes across crystal-clear during calls and video chats., 50ms low latency gaming mode: feel the adrenaline rush with audio precision that's second to none. the boult curve max bluetooth neckband's 50ms of low latency gaming mode catapults you to the heart of the action, ensuring every sound and movement is synchronized in real-time. say farewell to audio lag and hello to a gaming experience that's as immersive as it is responsive., 13mm magnetic bass drivers: dive into a world of audio richness with the boult curve max's 13mm magnetic bass drivers. these powerful drivers produce an impressive and immersive soundscape that envelopes you in deep, resonating bass notes while maintaining the utmost clarity in the higher frequencies., type-c fast charging: the boult curve max bluetooth neckband boasts lightning-fast type-c fast charging, delivering 24 hours of playback on just a 10-minute charge. no more waiting around for hours to enjoy your music or answer that important call  it puts convenience and speed at your fingertips., bt version 5.3: step into the next dimension of wireless connectivity with the boult curve max bluetooth neckband. featuring the latest bluetooth 5.3 technology, it guarantees swift and stable connections that minimize dropouts. say goodbye to frustrating interruptions during your favorite tracks or essential conversations.",899.0,3.7,110299,https://m.media-amazon.com/images/I/410pK3B+ynL._SY300_SX300_.jpg,curve
B09ST2KNS2,bluetooth headphone,"sounce bluetooth receiver/hands-free car kit, portable 3.5mm bluetooth aux adapter wireless music streaming for home, car audio system, headphone, speaker (bluetooth 4.2, a2dp, 40 ft range)",sounce,"seamless wireless music streaming sounce bluetooth receiver/hands-free car kit allows you to wirelessly stream music from your smartphone, tablet, or other bluetooth-enabled devices to your car's audio system, home stereo, headphones, or speakers. enjoy your favourite music without the hassle of cables and cords., enhanced bluetooth 4.2 technology with the latest bluetooth 4.2 technology, the receiver ensures a stable and reliable connection with your devices. this results in high-quality audio streaming and reduced signal loss, delivering an uninterrupted music experience., hands-free calling the built-in microphone enables hands-free calling while driving, making it safer and more convenient to answer calls without taking your hands off the steering wheel. stay connected and focused on the road with this added safety feature., versatile 3.5mm audio output this receiver is equipped with a standard 3.5mm audio output, making it compatible with a wide range of devices, including car stereos, home audio systems, headphones, and speakers. simply plug it into the audio input of your preferred device, and you are ready to go., extended wireless range with a bluetooth range of up to 40 feet, the receiver offers excellent mobility and flexibility. move around your car or home without worrying about losing connection to your audio source. enjoy music with freedom and flexibility wherever you go.",249.0,3.1,1477,https://m.media-amazon.com/images/I/41vhIZNYRXL._SX300_SY300_QL70_ML2_.jpg,carbt
B0D8C4S4KN,bluetooth headphone,"ptron tangent duo in ear wireless headphones with mic, 13mm driver, bluetooth v5.2, dual device pairing, fast charging type-c neckband, voice assistant & ipx4 water resistant(red & jet black)",ptron,"ptron tangent duo bluetooth headphones neckband delivers up to 24 hours of music playback time on a single charge. thanks to its fast charging, a 10min charge can provide up to 3 hours of playtime., large 13mm dynamic drivers ensure an immersive stereo sound experience with deep bass and an in-line hd microphone for a crystal-clear calling experience., attractive ergonomics with a lightweight sturdy built (just 26gms); bluetooth headphone with mic comes with bluetooth 5.2 for seamless 10mtrs connectivity, quick pairing, and broad compatibility., comfortable in-ear buds for snug-fit & passive noise cancellation; magnetic locking earbuds; instant access to the voice assistant; ipx4 water & sweat-resistant for indoor/outdoor use; type-c charging, easy in-line music & call controls; large capacity built-in rechargeable 200mah battery; 6 months manufacturer warranty from the date of purchase on manufacturing defects only",399.0,3.6,16210,https://m.media-amazon.com/images/I/41qKOBzFbSL._SX300_SY300_QL70_ML2_.jpg,in-ear
B0DHT57YP2,bluetooth headphone,"jgd boom j6 bluetooth earphones with 13mm drivers, rich music experience, 25 hours playtime, type c fast charging, neckband earphones with magnetic earpiece,voice assistant and mic (blue)",jgd products,"compatibility: - its compatible with all andriod , ios devices , laptops ,etc, [ bt 5.2 fast connectivity ] : experience bt 5.2 seamless connectivity with our bluetooth earphones neckband. enjoy wireless freedom and reliable performance wherever you go, all with the latest technology at your fingertips. 12m bluetooth range, [ 3 button in-line remote control ] : effortlessly manage music and calls with our easy 3-button in-line remote control. these wireless earphones with mic seamlessly switch tracks, adjust volume, and handle calls with intuitive simplicity, [ magnetic earbud locking ] : experience the convenience of magnetic earbuds locking, ensuring a secure fit when not in use. this wireless earphone withstands daily wear & provides a long-lasting performance for your active lifestyle, [ in-ear design & enhanced comfort ] : discover the perfect blend of style & comfort with our earphone wireless attractive ergonomics and in-ear design. enjoy a snug fit for extended listening sessions, crafted for your ultimate comfort",298.0,4.1,116,https://m.media-amazon.com/images/I/31ar5lEIMiL._SY300_SX300_QL70_ML2_.jpg,boom
B0DGTT5733,bluetooth headphone,"boat new launch rockerz 551 anc pro, 42db hybrid adaptive anc, app support, 72hrs battery, 40mm titanium drivers,enx tech,foldable cups bluetooth headphones, wireless headphone with mic (cosmic black)",boat,"42db hybrid adaptive anc: escape to the audio realm away from the noise with the boat rockerz 551 anc pro bluetooth headphones. innovative hybrid adaptive anc analyzes your surroundings to cancel up to 42db of sounds for noise-free unwinding., 72 hours of playback: get 72 hours of uninterrupted listening with your rockerz 551 anc pro. sing along to the latest tracks or converse with your squad for hours on end without charging woes., 40mm drivers: immerse into thumping audio with the powerful 40mm drivers in these headphones. be it fast-paced chase sequences or punchy tracks, bass-rich boat signature sound from the dual drivers is bound to elevate your experience like never before., 2 mics with enx technology: take calls from wherever you are without searching for an isolated spot. whether you are in a busy room, airport lounge, or at the office, these headphones lend hassle-free communication with 2 enx-powered mics., bluetooth v5.4 compatibility: enjoy supreme wireless comfort with bluetooth v5.4. wear your rockerz and watch movies while commuting or even call your loved ones comfortably!, boat hearables app compatibility: level up your listening with upgraded ease of use on the boat hearables app. control sound parameters to your liking and unlock maximum enjoyment for all entertainment types., quick access controls: dive into effortless listening without reaching for your phone thanks to the quick access control buttons on these headphones. toggle anc modes, answer calls, manage playback, change the volume, and do more with simple taps.",3999.0,3.7,20,https://m.media-amazon.com/images/I/414LQVWOhsL._SX300_SY300_QL70_ML2_.jpg,rockerz 551 anc pro
B0D14TH4H5,bluetooth headphone,"kratos vibez n2 bluetooth earphones with deep bass, stereo sound, 12 hours playtime,hd calls,fast pairing, smart voice assistant,type c fast charging, bt v 5.2 neckband earphones with magnetic earbuds",kratos,"[ deep bass & stereo sound ] : experience unparalleled audio with our bluetooth earphone. featuring 13mm dynamic drivers immerse yourself in rich stereo sound and powerful bass, delivering an unmatched audio experience for music lovers, [ ergonomic design & comfort fit ] : discover comfort and style with our neckband bluetooth headphones. engineered with ergonomic design and in-ear comfort fit, enjoy extended wear without compromise, perfect for your active lifestyle, [ fast pairing & connectivity ] : effortlessly connect with our bluetooth headphone for swift pairing and seamless connectivity. bluetooth v5.2 with a 10m range allows instant access to your favorite audio, hassle-free, [ 12 hours playtime ] : enjoy uninterrupted music for up to 12 hours with our wireless neckband earphones. stay immersed in your favorite tunes all day long, wherever your day takes you, [smart voice assistant & hd calls ] : stay connected and efficient with our hands-free earphone featuring smart voice assistants ok google and siri, offering voice command access. enjoy hd calls with crisp clarity for seamless communication, [ lightweight & portable design ] : introducing our travel-ready bluetooth earphones neckband. compact and flexible, it effortlessly fits into any bag. experience comfort on the go with our lightweight neckband, [ in-line remote control ] : effortlessly control music and calls with our easy 3-button in-line remote. these wireless bluetooth earphones seamlessly switch tracks, adjust volume, and handle calls with intuitive simplicity",299.0,3.4,639,https://m.media-amazon.com/images/I/31rGUAMfL6L._SX300_SY300_QL70_ML2_.jpg,in-ear headphones basic
B0BWVQKSSY,bluetooth headphone,"jbl tune 720bt wireless over ear headphones with mic, pure bass sound, upto 76 hrs playtime, speedcharge, dual pairing, customizable bass with headphones app, lightweight, bluetooth 5.3 (black)",jbl,"jbl pure bass sound: the jbl tune 720bt utilizes the renowned jbl pure bass sound, the same technology that powers the most famous venues all around the world., up to 76h battery life: get the most out of your entertainment with up to 76 hours of wireless listening pleasure, and easily recharge the battery in as little as 2 hours using the convenient type-c usb cable., quick charge: running low on battery? with a quick 5-minute recharge, you can get an additional 3 hours of music playback to keep the beats going, jbl headphones app: by downloading the jbl headphones app, you can personalize the sound of your tune 720bt headphones according to your preferences with ease, using the eq settings. moreover, the app offers voice prompts in your desired language to guide you through the different headphone features, bluetooth 5.3: wirelessly stream high-quality sound from your smartphone without messy cords with the help of the latest bluetooth technology",4999.0,3.8,4483,https://m.media-amazon.com/images/I/318ukE1eTAL._SX300_SY300_QL70_ML2_.jpg,tune
B0CTKWL6ZD,bluetooth headphone,"ptron newly launched tangent eon in ear bluetooth 5.3 wireless headphones, 45h playtime, hd mic & trutalk ai-enc calls, movie/music modes, dual device pairing & type-c fast charging & ipx5 (blue)",ptron,"crystal-clear calls: hd mic & trutalk ai-enc technology that aims to improve call quality by automatic background noise reduction on voice calls | 13mm dynamic drivers deliver immersive stereo sound., lag-free connection: advanced bluetooth v5.3 with 1-step pairing, 10 meters strong wireless connectivity & dual-device pairing. 50ms low-latency modes for seamless movie and music streaming., all-day entertainment: massive 45-hour battery life lets you listen non-stop | lightweight wireless neckband with flexible band, multifunction music/call controls, & instant access to voice assistant, ergonomic in-ear magnetic earbuds minimises external noises for an uninterrupted listening session | type-c fast charging port dc5v-1a | ipx5 water & sweat resistance, s/m/l size silicone eartips for comfort & secure fit experience | 1-year manufacturer warranty from the date of purchase on manufacturing defects only",599.0,3.8,1887,https://m.media-amazon.com/images/I/313Spw8KdbL._SX300_SY300_QL70_ML2_.jpg,tangent
B0BS74M665,bluetooth headphone,"sony wh-ch720n noise cancellation wireless bluetooth over ear headphones with mic, up to 50hrs battery- white",sony,"sonys lightest wireless noise-cancelling headband ever, up to 50-hour battery life with quick charging (3 min charge for up to 1 hour of playback), multi-point connection helps to pair with two bluetooth devices at the same time, take noise cancelling to the next level with sonys integrated processor v1,so you can fully immerse yourself in the music, super comfortable and lightweight design ( 192 grams ), adjustable ambient sound mode and adaptive sound control features tailors sound to suit the environment around you, high sound quality and well-balanced sound tuning, crystal clear hands-free calling and voice assistant with precise voice pickup technology",9799.0,4.3,9459,https://m.media-amazon.com/images/I/31PFiCIw3WL._SX300_SY300_QL70_ML2_.jpg,noise cancellation headphones
B0D3DH8TSC,bluetooth headphone,"boat airdopes 300, cinematic spatial audio, 50hrs battery, 4mic ai enx, fast charge, app support, low latency, ipx4, v5.3 bluetooth earbuds, tws ear buds wireless earphones with mic (gunmetal black)",boat,"4 mics with ai-enx technology: enter the audio realm leaving noise behind with the boat airdopes 300 tws earbuds. featuring a set of four mics, these earbuds retain your voice quality for hassle-free calls. moreover, these mics are enabled with noise-cancellation powered by artificial intelligence so that you can make and attend calls without distortion from any location., cinematic spatial audio: dive into the content with spatial audio when you pop in these earbuds. 24-bit audio processing makes listening immersive by adding a dimension to the sound., 50 hours of playback: game and stream over the weekend with airdopes 300 in tow. the massive playtime of up to 50 hours makes it easy to stay entertained no matter what you're watching!, multipoint connectivity: whether you need to juggle calls or catch up on your watchlist across multiple devices, these earbuds have got your back. connect to two devices at the same time and get your work done right., in-ear detection: wear your airdopes 300 for automatically playing the audio or to answer calls and take them out to pause audio or switch calls. with seamless in-ear detection, these earbuds instantly power up entertainment.",1099.0,3.8,3030,https://m.media-amazon.com/images/I/412amSyeEcL._SX300_SY300_QL70_ML2_.jpg,airdopes 300
B08G1XKY6N,bluetooth headphone,skullcandy hesh anc bluetooth wireless over ear headphone with mic (white),skullcandy,"time-proven sound quality. with powerful 40mm drivers and exceptional acoustics, hesh anc features audio quality that has been refined over four generations of constant improvement. the clear, rich sound combined with active noise canceling, delivers the kind of captivating audio experience that you would expect for twice the price., battery to listen on and on. we know: it is hard to remember to plug in all the devices you have in your life. that's why hesh anc features a long-lasting 22 hours of battery life. plus, whenever you get low, the rapid charge feature gives you 3 hours of listening time on just a 10-minute charge., more noise canceling, less flexing. plenty of people drop a lot of coin to flex that they can afford noise-canceling headphones. hesh anc is for the rest of us. for those of us more concerned with sharing a great playlist than showing off our status. but do not think you are compromising: hesh anc delivers a 4-mic, digital active noise canceling experience that rivals anything out there., ambient mode: your button to the world. noise-canceling headphones are ideal for blocking out the world around you. but sometimes, you need to tune into your surroundings. that is why we have designed hesh anc with ambient mode. two quick presses of a button let you hear everything around you. even have a conversation. when you are done, just double press again to block out the noise., battery average life: 22 hours; control type: volume control; model: s6hhw-n747",6990.0,4.0,943,https://m.media-amazon.com/images/I/218oclUQBkL._SX300_SY300_QL70_ML2_.jpg,hesh anc
B0BNPXPJS4,bluetooth headphone,"iclever kids bluetooth headphones with led lights, bth18 safe volume 74/85/94dba, 43h playtime, stereo sound, usb-c, aux cable, bluetooth5.3 over ear kids headphones wireless for tablet/travel, blue",iclever,"safe volume & materials: triple volume limits (74/85/94dba) make safe listening and fantastic audio possible (85dba for wired mode)! with sustainable bpa-free materials that comply with rohs2.0 and cpc standards, this fcc-certified kids bluetooth headphone is kid-friendly indeed!, led lights & impressive sound: bright and shine, kids will love this iclever toddler bluetooth5.3 headphones to bits with dazzling lights and impressive sound! unique air holes help create punchy bass, too., long battery life & type-c charging: enjoy a whole week of music (6h/day) with a stunning 43-hour playtime (light off)! universal type-c charging means you travel with less cables, still able to juice up the iclever kids headphones wireless with ease!, ergonomic & tough: weighed 5.57oz, these foldable wireless headphones for kids is purpose-built for on-the-go listeners! the rotatable over-ear ear cups give exact fit and comfort. plus, tough enough to handle any twist or tear., unlimited playtime & compatibility: get wired headphones with the included aux cable. either bluetooth or aux cable, ipad, tablets, and chromebook are all connectable! wait, don' t forget the built-in mic for added fun!",2339.0,4.6,2311,https://m.media-amazon.com/images/I/41g1ZKeNbcL._SX300_SY300_QL70_ML2_.jpg,bth18
B0CY1Z6WGN,bluetooth headphone,"noise 3 wireless on-ear headphones with 70h playtime, 40mm driver, low latency(up to 45ms),dual pairing, bt v5.3 (midnight blue)",noise,"70 hours playtime: enjoy music for days without needing to recharge., dual device pairing: easily connect and switch between two devices., 40mm driver: experience rich and powerful sound quality., gaming mode: immerse yourself in an enhanced gaming experience with low latency of up to 45ms., bt v5.3: effortlessly stay connected with the latest bluetooth technology., ipx5 waterproof: use your device carefree without worrying about sweat and spills.",1999.0,3.8,1673,https://images-na.ssl-images-amazon.com/images/I/41ck3Y6w5tL._SX300_SY300_QL70_ML2_.jpg,aud-hdphn-3-blu
B0CRM4Q1W1,bluetooth headphone,"jlab jbuds lux anc smart active noise cancelling headphones - over ear wireless headphones with microphone, 70+ h playtime foldable bluetooth earphones with multipoint & customisable sound, graphite",jlab,"smart anc headphones: smart active noise cancellation adjusts to the environment and continually learns how to best cancel noises, offering the best audio experience. activate the smart active noise cancelling to eliminate external distractions up to 25 db or switch to be aware mode to remain connected to your environment, immersive lab quality sound: active noise-cancelling headphones with exceptional sound quality via 40mm drivers, bringing depth and clarity to your music. enjoy immersive sound with spatial audio, compatible with applications such as dolby atmos, tempest 3d audiotech and windows sonic, long battery life & comfort: over-ear headphones that let you enjoy up to 70+ hours of bluetooth 5.3 playtime. turn anc on and you'll get up to 40+ hours of playtime, so you can enjoy uninterrupted music sessions or calls. the 1 cloud foam ergonomically shaped cushions and adjustable hinges further customise your comfort for any travel, gym workout, or work commute, bluetooth multipoint & easy connection: seamlessly connect to and toggle between two devices simultaneously using bluetooth multipoint. wireless share mode allows you to share audio wirelessly between two lux foldable bluetooth headphones. effortless pairing with an android device with google fast pair. plus locate your overhead noise cancelling headset with google find my device, crystal clear calls: furnished with cutting-edge noise-cancelling microphones, these wireless headphones ensure crystal clear and uninterrupted communication during calls, ensuring exceptional clarity and eliminating external disturbances for an impeccable conversation experience, customise sound via jlab app: with the new jlab app, customise touch controls, and sound preferences on your bluetooth earphones over ear. choose presets lke jlab signature, balance or bass boost. safe hearing option available to protect your ears from hearing damage with volume limits. receive software updates for your product when theyre available",4999.0,4.5,1428,https://m.media-amazon.com/images/I/31t-PaKEB5L._SX300_SY300_QL70_ML2_.jpg,jbuds lux anc
B0CF5PNVZH,bluetooth headphone,"boat nirvana ion anc, active noise cancellation(~32db), 120hrs battery, app support, crystal bionic sound, 4mics enx, v5.3 bluetooth tws in ear earbuds wireless earphones with mic (crystal black)",boat,"playback- boat nirvana ion comes with a massive playback of 120 hours including 24 hours of playback per charge, crystal bionic sound with dual modes- these true wireless earbuds have crystal bionic sound powered by hifi dsp 5 which support dual eq modes: boat signature sound and boat balanced sound, clear voice calls- nirvana ion comes with 4 mics enx technology which helps block unwanted noise and make sure your voice gets delivered clearly while you are on your calls, low latency- these earbuds are equipped with beast mode which offer low latency of 60ms removing any kind of lag during your gaming sessions, in ear detection- the tws earbuds come with in ear detection, just plug the earbuds in your ears to resume music and pull them out for them to pause",1899.0,3.8,470,https://m.media-amazon.com/images/I/419CeuFaQcL._SX300_SY300_QL70_ML2_.jpg,nirvana ion
B0D3M1WGV3,bluetooth headphone,"ptron intunes ultima in-ear wireless earphones with mic, 18 hrs music with mega bass, bluetooth 5.0 neckband, lightweight, voice assistant, type-c fast charging, ipx4 water resistant (jet black & red)",ptron,"hi-fi stereo wireless neckband with mega bass | all-day-long playback time | 10mm dynamic drivers ensure immersive audio experience | in-line remote for an easy handsfree experience., a large battery ensures 18 hours of playback time on a single charge | usb-c charging port juice up the neckband in just 1 hour | enjoy non-stop music or calls without worrying about the battery life, bt5.0 with 10m seamless wireless connectivity | snug-fit design for passive noise cancellation | built-in mic for hands-free calls | instant access to the voice assistant | metal casing control panel, lightweight comfy wireless neckband | durable & skin-friendly material | ipx4 sweat & water protection | magnetic locking earbuds | fully integrated call & music controls, 220mah li-polymer battery for long battery life | 200 hours standby time | widely compatible bluetooth neckband | 1-year manufacturer warranty | 3 sizes of silicone ear tips to suit your ear",399.0,3.8,1887,https://m.media-amazon.com/images/I/41mdszyS0ZL._SX300_SY300_QL70_ML2_.jpg,in-ear
B0D5CZQ31M,bluetooth headphone,"marshall major v wireless on-ear headphones, cream.",marshall,"marshall signature sound. thunderous bass, smooth mids and crisp treble. major v delivers the marshall signature sound you know and love., 100+ hours of wireless playtime. your next adventure awaits, and major v is in for the ride. packing 100+ hours of wireless playtime, you can be gone for days., rugged and foldable design. rugged so that it lasts. foldable for compact storage. major is an instant classic for the fifth time running., customisable m-button. instantly access the spotify tap default function or your eq settings or voice assistant thanks to major vs m-button and the marshall bluetooth app, wireless charging. we dont like wires either, they just get in the way. thanks to wireless charging, its simple to give major v a boost when needed.",14999.0,4.5,667,https://m.media-amazon.com/images/I/31hAuXMEdVL._SX300_SY300_QL70_ML2_.jpg,major v
B018APC4LE,bluetooth headphone,"wireless bluetooth headphones, otium beats wireless sports earbuds sweatproof portable stereo mini earpiece lightweight headsets with microphone red",brand: wishtime,"state of the art earphones design. best workout sweat proof bluetooth earbuds. great for running, jogging, hiking, biking, gym etc. stay in ear tech with comfortable ear hook. neckband design, no wires tangling, and it's easy to storage to your sports armband or arm package bag, superb sound quality headset and bluetooth v4.1+edr for stereo sound and superb bass sound. clear high and low sound. best wireless earbuds sound.built-in mic with voice notification of incoming calls, up to 8 hours music playing for full battery charge. super quick charge time with full charge light indication.the headphone battery status will be automatically displayed on the ios phone screen, with easy to use buttons: allows skip/play/pause on your music tracks as well as all phone use without reaching your phone. up to 30ft bluetooth range in the open space and 10ft in the obstacles space. can be connected with two devices simultaneously. super quick pairing with android, ios and other bluetooth devices",1299.0,4.2,22632,https://m.media-amazon.com/images/I/31-0HhStonL._SX300_SY300_QL70_ML2_.jpg,universal
B0BYWKRJVY,bluetooth headphone,"jbl tune 720bt wireless over ear headphones with mic, pure bass sound, upto 76 hrs playtime, speedcharge, dual pairing, customizable bass with headphones app, lightweight, bluetooth 5.3 (blue)",jbl,"jbl pure bass sound: the jbl tune 720bt utilizes the renowned jbl pure bass sound, the same technology that powers the most famous venues all around the world., up to 76h battery life: get the most out of your entertainment with up to 76 hours of wireless listening pleasure, and easily recharge the battery in as little as 2 hours using the convenient type-c usb cable., quick charge: running low on battery? with a quick 5-minute recharge, you can get an additional 3 hours of music playback to keep the beats going, jbl headphones app: by downloading the jbl headphones app, you can personalize the sound of your tune 720bt headphones according to your preferences with ease, using the eq settings. moreover, the app offers voice prompts in your desired language to guide you through the different headphone features, bluetooth 5.3: wirelessly stream high-quality sound from your smartphone without messy cords with the help of the latest bluetooth technology",4999.0,3.8,4483,https://m.media-amazon.com/images/I/31LMYWDc5PL._SX300_SY300_QL70_ML2_.jpg,tune
B0BJ7D4TDR,bluetooth headphone,"boult audio ycharge wireless in ear bluetooth earphones with 12h playtime, type-c fast charging (20min=100% playtime), pro+ calling mic, made in india, 12mm bass drivers, ipx5 neckband (black)",boult," 12 hours playtime: immerse yourself in an impressive 12-hour musical journey with the boult ycharge, establishing new benchmarks in bluetooth earphones for sustained audio excellence.,  pro+ calling mic: redefine your communication experience with the pro+ calling mic, ensuring unparalleled call clarity on these advanced neckband earphones.,  bluetooth 5.2: experience wireless freedom like never before. bluetooth 5.2 provides an extended range, ensuring that you can roam further from your connected device without compromising on audio quality, with an uncompromising stable connection.,  10mm bass drivers: immerse yourself in thumping beats with the premium bass drivers, delivering deep, resonant bass that elevates your music experience on these cutting-edge neckband earphones.,  type-c fast charging: embrace the future with lightning boult fast charging  a mere 10-minute charge equals 15 hours of playtime, ensuring your bluetooth neckband is always ready for action.,  inline control: take command with inline control buttons for music and calls, providing a user-friendly experience that enhances the usability of these advanced neckband earphones.,  premium finish: immerse yourself in the contemporary aesthetic of the boult ycharge, showcasing a cutting-edge design that complements your style in the realm of neckband earphones.",699.0,3.6,1684,https://m.media-amazon.com/images/I/31Kfp3Qh5bL._SX300_SY300_QL70_ML2_.jpg,probass
B0BDYS7T7Q,bluetooth headphone,"logitech zone vibe 100 lightweight wireless over-ear headphones with noise-cancelling microphone, advanced multipoint bluetooth headset, works with teams, google meet, zoom, mac/pc - graphite",brand: logitech,"work. play. vibe: made for the way you work and play, zone vibe 100 over-ear wireless headphones are professional enough for the office, casual enough for home, and available in three modern colours, easy video meetings from home: this over-ear headsets compatibility with popular video platforms like google meet, microsoft teams, and zoom makes it simple and easy to join any meeting, noise-cancelling technology: with beamforming technology and digital signal processing (dsp), the noise-cancelling headphones with microphone capture your voice clearly and eliminate background sound, immersive audio: zone vibe 100 wireless audiophile headphones have 40 mm speakers that drive full, rich audio and bring music and meetings to life with deep bass, crisp highs, and low distortion., flip to mute mic: the noise-cancelling headsets mic conveniently tucks away when not needed for a clean look, providing immediate privacy anytime and on a moments notice",7995.0,3.7,110,https://m.media-amazon.com/images/I/41Z6ODeWc1L._SX300_SY300_QL70_ML2_.jpg,zone vibe 100
B09N3ZLB3T,bluetooth headphone,"boat airdopes 141, low latency, enx tech, 42hrs battery, fast charge, iwp, ipx4, v5.1 bluetooth earbuds, tws ear buds wireless earphones with mic (pure white)",boat,"playback- enjoy an extended break on weekends with your favourite episodes on stream, virtue of a playback time of up to 42 hours including the 6 hours nonstop playtime for earbuds., low latency- our beast mode makes airdopes 141 a partner in entertainment with real-time audio and low latency experience. driver size: 8mm x 2 drivers. these tws earbuds are perfect for a gaming a experience., clear voice calls- it dons built-in mic on each earbud along with our enx environmental noise cancellation tech that ensures a smooth delivery of your voice via voice calls, boat signature sound- delve into your cherished boat immersive auditory time with airdopes 141, asap charge- the earbuds are equipped with our asap charge feature that offers up to 75 min of playtime in just 5 min of charge; while the carry case comes along with the type c interface, instant connect- connect to your morning playlists without any hiccup via the insta wake n pair technology that powers on the earbuds as soon as you open the case cover, ip rating- these tws earbuds body comes protected with ipx4 rating for water and sweat resistance",849.0,3.8,164548,https://m.media-amazon.com/images/I/3164vQxCDpL._SX300_SY300_QL70_ML2_.jpg,airdopes 141
B0DT9T945X,bluetooth headphone,"boult x mustang newly launched q over ear bluetooth headphones with 70h playtime, 40mm bass drivers, zen enc mic, type-c fast charging, 4 eq modes, bluetooth 5.4, aux option, ipx5 wireless headphones",boult," 70h playtime: boult mustang q wireless over-ear headphones offer an impressive 70 hours of battery life, ensuring non-stop music, calls, or gaming without frequent charging interruptions.,  40mm bass boosted drivers: experience deep, rich bass with powerful 40mm drivers, delivering an immersive audio experience for music lovers.,  enc processed calling: enjoy crystal-clear calls with advanced enc mic technology, reducing background noise for seamless communication, perfect for work or on-the-go calls.,  type-c fast charging: recharge quickly with type-c fast charging, ensuring your mustang q headphones are ready for long sessions with just a short charge.,  low latency gaming mode: stay ahead in the game with ultra-low latency audio, delivering smooth and synchronized sound for an immersive gaming experience.,  4 eq modes: customize your sound with 4 eq modes  bass, rock, pop, and vocal, fine-tuning your experience for different music genres.,  bluetooth 5.4: equipped with bluetooth 5.4, ensuring stable connections, faster pairing, and efficient performance for high-quality wireless audio.",2499.0,4.2,1747,https://m.media-amazon.com/images/I/41MPBNf3ePL._SX300_SY300_QL70_ML2_.jpg,boult q
B0DGTVVCG8,bluetooth headphone,"boat rockerz 430 w/ 40mm drivers, beast mode w/ 40ms latency, 40hrs playback, enx tech, voice assistant, btv5.4, adaptive fit & easy access controls, bluetooth headphones(sage green)",boat,"40 mm drivers with boat signature sound: level up your listening experience with the 40 mm high-performance drivers of the boat rockerz 430 bluetooth headphones. bass-heavy boat signature sound from the drivers brings your playlist tunes alive with exceptional clarity and depth., 40 ms low latency beast mode: leave lag behind and enter the virtual dimension with beast mode. synchronized visuals and sound thanks to the 40 ms low latency of these headphones lend seamless gaming for uninterrupted fun., 40 hours of playtime: watch the latest series, movies, and more with your rockerz in tow. stay entertained without charging woes for up to 40 hours., instant voice assistant activation: activate google voice assistant or siri with these headphones and finish tasks using voice commands. call a contact, set an alarm, open an app, and do more tasks easily., bluetooth v5.4 compatibility: amp wireless comfort with bluetooth v5.4 connectivity. unwind to your preferred audio content without tangled wires., adaptive fit: breeze through your watchlist with rockerz 430s adaptive fit. get heightened comfort with the snug headband even if you stream or play games for a long time., enx technology: attend calls and meetings at home or outdoors without background noise playing spoilsport. integrated with enx technology, these headphones make conversations hassle-free no matter where you are.",1099.0,3.1,661,https://m.media-amazon.com/images/I/41YExD526xL._SX300_SY300_QL70_ML2_.jpg,rockerz 430
B0CDZR83T8,bluetooth headphone,"soundcore h30i wireless on-ear headphones, foldable design, pure bass, 70h playtime, bluetooth 5.3, lightweight and comfortable, app connectivity, multipoint connection",soundcore,"pure bass that never stops: soundcore h30i wireless on-ear headphones feature 40mm oversized drivers to consistently deliver powerful audio, alongside enhanced pure bass, to bring your music to life., long-lasting playtime: never stop the music with an impressive 70-hour battery life on a single charge. experience lightning-fast charging with soundcore h30i, giving 4 hours of playtime on a quick 5-minute charge., lightweight and comfortable: soundcore h30i on-ear wireless headphones are ideal for those longer listening sessions at only 183g. crafted with soft, detachable earcups and an ergonomic shape, ear fatigue is a thing of the past., seamless and stable connection: experience the best of both worlds with bluetooth 5.3. whether listening to music or watching a film, seamlessly switch between devices to pick up an incoming call or watch a quick video., app customization: create a totally personalized listening experience with the soundcore app. customize your own eq settings or choose from preset options, enjoy relaxing white noise, and more.",2499.0,4.2,5230,https://m.media-amazon.com/images/I/31b9N4yYnqL._SX300_SY300_QL70_ML2_.jpg,a3012
